state,starred,map,name,message,climb_category,elevation_high,xoms,average_grade,private,elevation_profile,end_latlng,resource_state,activity_type,id,elevation_low,errors,hazardous,created_at,start_latlng,maximum_grade,athlete_count,effort_count,distance,local_legend,country,updated_at,city,total_elevation_gain,athlete_segment_stats,star_count
Idaho,False,"{'id': 's10368331', 'polyline': 'wiuiGvy_eUHLF^@tFJ~KK`N?vENNHpANv@Vp@Vb@`@^xG|EBPh@`@', 'resource_state': 3}",New Hill Road Loop,,0,785.4,"{'kom': '56s', 'qom': '1:11', 'overall': '56s', 'destination': {'href': 'strava://segments/10368331/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-0.5,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/E64DCMAQCWAMIA3VYKAJ7BV75RZVSCLF6YYNZZUM6DM7BN2LG44Q37Q62XBKQC7UTPU24C33DPZS6442FPRA====,"[43.693443, -116.340438]",3,Ride,10368331,780.7,,False,2015-09-01T02:39:52Z,"[43.695801, -116.330679]",1.5,1550,13150,921.0,"{'athlete_id': 87303755, 'title': 'Jack Bernard', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/87303755/20893364/41/large.jpg', 'effort_description': '17 efforts in the last 90 days', 'effort_count': '17', 'effort_counts': {'overall': '17 efforts', 'female': '4 efforts'}, 'destination': 'strava://segments/10368331/local_legend?categories%5B%5D=overall'}",United States,2021-05-15T02:16:57Z,Eagle,0.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",3
Idaho,False,"{'id': 's11503698', 'polyline': 'q|nbHxmehUpL@~GCna@@bWDrDF', 'resource_state': 3}",Huetter (Hayden to Prairie),,0,701.8,"{'kom': '1:58', 'qom': '1:58', 'overall': '1:58', 'destination': {'href': 'strava://segments/11503698/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",0.0,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/YPCGJZPMDKSLSLEKWXAC7KVN7R3Y5QZ5GS4G75XUQLGM62UHIYC4ELWK4B4E763KZJZXQJNI2VCNWPGADT6Q====,"[47.745088, -116.851074]",3,Ride,11503698,697.8,,False,2016-03-04T20:53:28Z,"[47.758976, -116.851006]",1.3,440,1724,1527.2,,United States,2021-05-17T08:06:09Z,Rathdrum,5.6,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",4
ID,False,"{'id': 's7086254', 'polyline': 'wlwbHz`igURFjA@t@?PCN@l@EJ@x@A\\BPA^B^ANBXAjA@h@Cn@?VC|@Hl@?d@MNCnA?j@DpC@j@AVBV@hDGR?TBbAGT?fAKp@AlABfA?dAJtBOjAAZEn@?pAIr@HXAVFn@AjADf@?R@dAN`@@j@JHAd@Lj@Ff@T~AhBBh@^fCNdBGlHN|EAlAFf@RXPH\\MF@HCl@?LAb@@', 'resource_state': 3}",hayden fast downhill,,0,798.4,"{'kom': '3:09', 'qom': '4:16', 'overall': '3:09', 'destination': {'href': 'strava://segments/7086254/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",0.6,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/NUAF2ZL2YLPSJ4QCAN5SE2FXA3F43ZYWDP52KX6E3GJ27GCASQ5VUPZNF32O67HHFMK3HTUJASNY6WNTKP3RO===,"[47.787152, -116.711095]",3,Ride,7086254,746.1,,False,2014-04-26T01:01:56Z,"[47.802529, -116.705578]",22.7,784,3330,2053.5,"{'athlete_id': 13657, 'title': 'Dustin Van Wyck', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/13657/16247511/1/large.jpg', 'effort_description': '2 efforts in the last 90 days', 'effort_count': '2', 'effort_counts': {'overall': '2 efforts', 'female': None}, 'destination': 'strava://segments/7086254/local_legend?categories%5B%5D=overall'}",United States,2021-05-15T08:03:30Z,Hayden,69.5,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",12
ID,False,"{'id': 's1208463', 'polyline': '_pfiGbm`dUUc@[]_@_@]c@w@}AU]y@q@k@SMM[i@Qc@CM?sAFa@A]BKTGHHJ\\PRV@FMCEQIGS?WEa@@_@Ms@GCWFEAMYGOGeAUoAa@y@OKOF@ZERa@XYJMNIBECCKXs@@KS{@IGEOC]@KPWRK@ECOg@@[Tc@r@IXEd@EFs@VWX', 'resource_state': 3}",Cottonwood (UP),,1,943.2,"{'kom': '3:22', 'qom': '4:03', 'overall': '3:22', 'destination': {'href': 'strava://segments/1208463/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",8.2,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/U7LGBR5WFMJQYD5JIXRHSF3KN5ZKGTEDE7CCQ2BN6EJLDG6WDGLOVDTHGJVSSVM2BT67KN7ZNNGQUI5PNB4Q====,"[43.62365897744894, -116.16521104238927]",3,Ride,1208463,860.6,,False,2012-04-10T00:52:51Z,"[43.62000941298902, -116.1699394416064]",28.9,6098,62201,1001.83,"{'athlete_id': 26357724, 'title': 'Mike Larsen', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/26357724/7642242/5/large.jpg', 'effort_description': '35 efforts in the last 90 days', 'effort_count': '35', 'effort_counts': {'overall': '35 efforts', 'female': '4 efforts'}, 'destination': 'strava://segments/1208463/local_legend?categories%5B%5D=overall'}",United States,2021-05-20T08:02:09Z,Boise,82.6,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",53
ID,False,"{'id': 's2688952', 'polyline': 'c|}hGjp`eUoDBsBDa_@BsYCsJ?cCMuDE', 'resource_state': 3}",Cloverdale - Mile 6 North,,0,822.5,"{'kom': '1:34', 'qom': '2:12', 'overall': '1:34', 'destination': {'href': 'strava://segments/2688952/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-0.5,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/35GMKIXSJZ2PCP7P6NLDPB76FR2442PB6YKR3VIG3BN2VVWXRDFBFQCBRDQBTIM3K332FLIMGA5MZ2Q44MGA====,"[43.5901423, -116.3342475]",3,Ride,2688952,814.4,,False,2012-11-04T23:56:58Z,"[43.5758686, -116.3342931]",1.5,544,2781,1586.1,"{'athlete_id': 873413, 'title': 'Paul Ciano', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/873413/766801/1/large.jpg', 'effort_description': '1 effort in the last 90 days', 'effort_count': '1', 'effort_counts': {'overall': '1 effort', 'female': None}, 'destination': 'strava://segments/2688952/local_legend?categories%5B%5D=overall'}",United States,2021-05-15T02:12:38Z,Boise,2.42422,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",1
,False,"{'id': 's19744140', 'polyline': '__}iGxwqdUGjBGpF?lGBdDI|E?hMAvDIjF@h@', 'resource_state': 3}",Echanove E-W,,0,862.2,"{'kom': '49s', 'qom': '1:24', 'overall': '49s', 'destination': {'href': 'strava://segments/19744140/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-0.8,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/7IJUPZIQ536OP5SVKCFNQIXVQABR2DGHJHUCAVIIONHJ2LLTHR46RMQ4ZI6EXTESEFNCWS7R5XJY6JBMKASA====,"[43.735207, -116.268322]",3,Ride,19744140,855.8,,False,2019-01-24T18:44:50Z,"[43.735042, -116.258687]",0.9,389,3480,777.6,"{'athlete_id': 43740459, 'title': 'kelly wilde', 'profile': 'https://lh3.googleusercontent.com/a/AGNmyxYeVUF1c45dpPTuBoFLSsZ2oJqSwf_b1Ip274jl=s96-c', 'effort_description': '17 efforts in the last 90 days', 'effort_count': '17', 'effort_counts': {'overall': '17 efforts', 'female': '4 efforts'}, 'destination': 'strava://segments/19744140/local_legend?categories%5B%5D=overall'}",,2021-05-17T08:08:00Z,,0.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",0
Idaho,False,"{'id': 's18742678', 'polyline': 'ej}iGtrocU`@QNc@X]DDDST_@?UFCJSJFPI^YDQFGPGFAPJ@NLNZPLT\\^JDNBBD@LBFL?BF?VKl@Db@DPNJH@DANKLSJAPD', 'resource_state': 3}",Road#275D to The Rock,,0,1980.8,"{'kom': '2:30', 'qom': '3:25', 'overall': '2:30', 'destination': {'href': 'strava://segments/18742678/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",0.1,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/AJRQVA6JD2HWZGNBBGMBJKC42EYMRBGMP4JLVYBIFLTH7D4RNIQ32YRUEMRZBE5QTFS4DB3UKTACFESB3TYQ====,"[43.734402, -116.08394]",3,Ride,18742678,1957.4,,False,2018-09-03T16:30:31Z,"[43.736834, -116.083787]",22.2,37,62,408.1,,United States,2021-05-15T02:21:51Z,Boise,25.8,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",3
ID,False,"{'id': 's7072254', 'polyline': 'skthGhnzcUoPAq@D]LeAt@e@d@[p@Sz@GbAB|NEl@Kf@IRKHO?KKQ_@_BmCs@sAgAeB{@iAY[IAUBMDUN}@x@e]`[oCrB{AnAm@`@a@NS@SEMUGWBaBEwBo@cUe@aLg@{Hm@aHu@iHwKu|@_@{EI_CE{B?aC@_AxAec@NmGn@wSDqCAuEq@cWI{GaA{e@@iBLaCJ_A^{Bl@uBh@qA|@aB^e@hAiAv@o@nAu@hHuChAo@|CoBlAeA`@Yz@_AxAgBpByC|AuCfCcFl@sAp@qBbA_ExCeNzFqXXeAdEoMjAeDx@_Bd@s@Xa@|AaBl@g@n@a@nEeC~AaAl@e@|@y@vA_BpAkBdA{Bn@qB^}AV}A^aFRmI@qBGyAAaCF[`@cA@SEES?_@FI?GCGKa@kDOs@e@yAy@iBu@oA{@cAqAwAuCqCq@m@q@e@g@Wg@O]Gu@Es@@}CRwA?m@Gk@QWM_@Wc@a@UW_@o@]w@Mc@YwAEk@Aw@FmDf@iOJoALw@Lk@To@d@_Ab@m@hCgCbDqCdAcA`AgA\\i@Rc@\\cAViAJ}@DgACyAGy@]mBYu@[q@S]Y[YU{@k@m@U_@I_AIoAD}@L{@PwDlAs@N_AHe@Aq@EqK_BmGy@{Dq@_HcA}AS}Ey@mJmAeEu@uN}BoI}AqCc@cBIcB?mJjAeGn@eBNaA@u@Cc@Es@Sk@Ui@[iA}@g@g@wDsE{DkEeAcA}BqB{C}BiEcCuAq@{As@kFsBgDoAeVqJu@[}@i@k@a@k@e@cAiA_@i@q@iAu@aBgCmI_CqIWgA]iAIKEAEDAHBb@b@bBt@xBfDxK|@pCr@bBl@fAfAzAz@~@vAfA~Ax@jc@~PpB~@`DdBfBjA~BbB~AtAbBzAxA|AbG~GbAhAfAz@p@`@p@Xv@Rt@Jv@@ZAnBMfLmAfE]tAEnCLt@HbFt@rQpCfBTxIrAbBPjDf@~g@bIrBVl@?n@CbASrBq@rBi@n@KfAIfABn@JVHj@Xh@^b@h@`@l@JT`@jAPr@NtADpAAz@Ex@QlAQp@Up@g@|@}@fAsAnAmFxEcAhA_@n@]r@Wx@I^M~@IbAEhAc@dP?fADjAThBJb@^`Ad@x@VZl@j@XRt@Z\\Fz@Ht@BtDY|@?x@Hz@Zv@f@r@l@n@p@hEbF|@nA`AxBr@`CP~@L|@RvBDx@@lBCdJM|DU`Cg@hDSfAa@tA]~@i@jA[l@u@fA[`@mApAcBvA}A`AcFnCmB|Aw@z@u@bAo@hAa@x@g@nAwC~IeBpFW~@a@lBsCxNgDdPuAjG[hAa@fAm@tAuFlKeA`Bk@x@oCfD}A`BmB~AmAt@cAf@cGtBgAn@yApA{@bAk@`Aq@zAy@hCYxA_@vCGxACnBh@vY?pCLnFf@bPJdFRhJ?nCGbCk@jRIbB}Atg@CzB?rCJjERfDPzAnK~{@r@xGh@bGb@dGT|DTrFXjIN`NNjB@hDDTFHJFRF`@?XIZOh@_@tIiIvKuJ|CsCj@m@lCsB|CkC`@YR?NHPPfBvC~A~BhAlBNNNFR?PKJOHWFWFu@CyJBgDJq@HYXi@NSr@m@d@[RIj@K`ACtE@~GC', 'resource_state': 3}",The Lunch Pain Cave,,0,1163.6,"{'kom': '53:31', 'qom': '1:11:19', 'overall': '53:31', 'destination': {'href': 'strava://segments/7072254/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",0.0,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/3I7AUWM5RUYPAPEOJWIBQDZRD47R77ZKWRIZPKGDJSKCKQ7TQIXRTCT245JVH5WXBSD3UNV2DKNQSHIGG56JA===,"[43.527129, -116.139426]",3,Ride,7072254,874.8,,False,2014-04-23T19:16:33Z,"[43.527143, -116.139409]",11.6,22,214,33604.0,,United States,2021-05-15T02:14:56Z,Boise,419.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",1
ID,False,"{'id': 's617778', 'polyline': 'mv{iG``qcUg@e@_@YIIIUOs@G{AUuAAkAEa@UeAg@u@a@_@CMQMa@_@MEOKQ[SOEOUKy@Cw@O_@YIQSUMAKEKGOSQCWQYg@KMuAaAkAe@UAUKk@Ga@AWIMF]Ka@FU?QJENH`@V^L^BXA^ITOPMHK?UGWW[c@UKkAKiAWQCW@a@NMH_@d@EBM?mA_@QIUSe@Qm@_@IEYC', 'resource_state': 3}","07/17/10 Boise, ID",,1,1981.2,"{'kom': '7:09', 'qom': '9:09', 'overall': '7:09', 'destination': {'href': 'strava://segments/617778/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",10.8,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/SDFQW6XWZHD6OQXROIIT7MJKNLNCCLDMA7CMNG6ZV57SBH3RDRVFXSSWQWMOA5CVSSUUAZBT3CQX3LUO4PYKC===,"[43.7373697, -116.0859835]",3,Ride,617778,1836.1,,False,2010-07-17T17:41:37Z,"[43.7285541, -116.0910466]",38.8,956,3673,1345.02,"{'athlete_id': 7801840, 'title': 'Brian LeRoy', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/7801840/2369465/3/large.jpg', 'effort_description': '1 effort in the last 90 days', 'effort_count': '1', 'effort_counts': {'overall': '1 effort', 'female': None}, 'destination': 'strava://segments/617778/local_legend?categories%5B%5D=overall'}",United States,2021-05-15T02:11:33Z,Boise,162.04,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",3
Idaho,False,"{'id': 's18138642', 'polyline': '_rqiGfu~cUUOm@E_@?s@Gw@DQBOHYZ]TGNERKpAQzAEFIAIIEOYsAKm@Cu@CY]iBAsAGIKBYRy@DYGSSe@[a@?WPGR?ZDV?p@D`@?f@ETINQRk@Ve@HEASWYSu@MYAM@SFIHGLWv@C\\D\\DPf@z@Pb@?PAPGJKHWDUCq@_@Ye@c@uAQ_@WYSIM@QHi@b@QRe@v@iAnAy@jAk@`@MBi@Fa@Ae@@i@H}@Js@E{CWi@Mw@]SAc@[]c@GOA]Dc@J[Tc@L_@TkAB[AiAA_@Ge@Sy@Wk@IMUSKEk@CYMgA}@[]e@m@i@cAMc@Ig@?WDe@Gs@Ie@{@wCk@y@Y_AWkB[_BKy@Kg@Ui@Gi@As@SmDa@qBG{BBq@@}BIm@Uk@_@k@Ui@II[KcBe@q@K[K[?k@HiAQYI_@?U@WJ]AYK[e@QOWMo@e@a@e@MSe@_BMu@QSSc@]UQQKSWSgAk@SYe@{@m@q@aA]g@e@U_@Kc@S{AK]SiAQe@SUsA{BeCsCkA_B_@o@s@_Ba@c@YQKIU[', 'resource_state': 3}",#33 Hard Guy - First Half,,2,1380.0,"{'kom': '16:59', 'qom': '20:28', 'overall': '16:48', 'destination': {'href': 'strava://segments/18138642/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",6.7,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/FJ2ISR7ESKWFUUGX5KKFSZ6SVANOYZ3XWD7R677BFXXM5LHXGYDKWU62UIJP62PPTCJ7V4QYJBPPVA6NSRZA====,"[43.699444, -116.141608]",3,Ride,18138642,1059.6,,False,2018-07-04T20:27:11Z,"[43.676646, -116.160997]",35.0,2947,16781,4220.1,"{'athlete_id': 23931057, 'title': 'Kelsey Webster', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/23931057/6868237/5/large.jpg', 'effort_description': '1 effort in the last 90 days', 'effort_count': '1', 'effort_counts': {'overall': '1 effort', 'female': '1 effort'}, 'destination': 'strava://segments/18138642/local_legend?categories%5B%5D=overall'}",United States,2021-05-20T08:04:43Z,Boise,335.8,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",9
ID,False,"{'id': 's7404984', 'polyline': 'm|jbHxpghU@o@AeABmEXyAXq@j@s@l@c@J@LArCF|A?bBGRBJJDRCr@@l@EnB@dAIdAW`BEbABx@BZTn@Jv@?jCF`ANnAn@tBXrA?h@FfBC~@IjAGx@Mt@Mf@]bA_@x@INMFM@EIEAEMOW[[g@[YKk@Go@BeB\\}AAk@@OCYBy@CgA@_@EKOEUBYDSHiAN{@Pu@rAoCRaANoAB[?_HAkABsE', 'resource_state': 3}",Big Sky Criterium,,0,686.4,"{'kom': '2:35', 'qom': '2:53', 'overall': '2:35', 'destination': {'href': 'strava://segments/7404984/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",0.0,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/X3USG3VBIBAOQQLQLYC75QMI5FQYLUMH2JKMRFFQSDUTJRNOSJIDNUKPNT2TRAAVBAPOYYRV5U5HJJHDZ3GT6===,"[47.738464, -116.861738]",3,Ride,7404984,680.2,,False,2014-06-11T00:21:21Z,"[47.738476, -116.861729]",2.1,38,132,2056.7,,United States,2021-05-15T02:15:10Z,Post Falls,6.1,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",0
Idaho,False,"{'id': 's12374973', 'polyline': 'q}{iGbr}dU~BIxE@hGGbLE|BFvDNlDG', 'resource_state': 3}",Sprint for Beer (10 Barrel Style),,0,671.4,"{'kom': '52s', 'qom': '56s', 'overall': '52s', 'destination': {'href': 'strava://segments/12374973/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-1.3,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/HYWGXZVA57MAI6EZVDC3ZZOYQQRZGTEQTVW7VZ2UFE5NO2ZDLBY4JPVDJ3DOS4KBWNWM4TUZSVWHHCKJIYQW6===,"[43.72211, -116.319189]",3,Ride,12374973,660.2,,False,2016-06-15T19:25:05Z,"[43.729695, -116.319214]",0.8,612,14777,844.7,"{'athlete_id': 3176751, 'title': 'Jerry Macner', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/3176751/1855852/3/large.jpg', 'effort_description': '17 efforts in the last 90 days', 'effort_count': '17', 'effort_counts': {'overall': '17 efforts', 'female': '10 efforts'}, 'destination': 'strava://segments/12374973/local_legend?categories%5B%5D=overall'}",United States,2021-05-15T02:18:01Z,Garden City,0.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",5
ID,False,"{'id': 's664597', 'polyline': 'qwfbHjacgUC@EMQQK@c@WGKOGG??WOWGGE]S_@@g@GOOFMa@QOQSKWWK?QKKUIAEk@AICK]@EEEO?OKE@Y[WBOGBe@?IWM_@RSAQOCMGIQA?Cc@QOOICIIk@WIw@[OIg@KYQMOU]QICEEw@eAKIO]SYKa@KQA]YgAW[]m@SMOEOIa@MW[OGKEq@IKISE_CR[FGGQCUMYCOIOAEEq@Gg@D[EUAg@K]S]EQ@aAVS@QH[Ga@N]Cc@Rc@b@a@JUP_A`@GPYXYTUDGRMH_@d@a@Bc@XODU?e@Jo@Xu@Re@XGHE@ICIEMCc@Z[N}@PSFYTc@d@', 'resource_state': 3}",F#@*ing Trail,,1,839.2,"{'kom': '8:48', 'qom': '11:40', 'overall': '8:48', 'destination': {'href': 'strava://segments/664597/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",6.0,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ZPMO25ZKDS6PCJ3NHNTFSJ3GF3BDIUOFQXXC44ATPO6GQ25B3Z5YMCAAGODRLCKCLKBS65PV6XQFTYKOR6AA====,"[47.73158714175224, -116.67074424214661]",3,Ride,664597,722.8,,False,2011-06-12T23:56:31Z,"[47.71721402183175, -116.67493385262787]",58.8,111,350,1835.56,,United States,2021-05-15T02:11:36Z,Coeur D'Alene,116.4,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",1
,False,"{'id': 's14540652', 'polyline': 'we~iGhyvdUBLDlBFp@FV^d@b@`@NV^tAh@xBl@~Cb@~BRzAJvAF^LXRRn@PnCl@fDz@tH~A|@Z^l@Pz@F^F`A@hCAjSM~e@FdI', 'resource_state': 3}",Brookside Down,,0,852.0,"{'kom': '2:29', 'qom': '3:23', 'overall': '2:29', 'destination': {'href': 'strava://segments/14540652/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-1.3,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/CO4FHSVOHWLUZHSK7CL7SL5W4D6AC6FAKQOFPPP777XMPKJRCCGBD7VVE5G4ZGSUH3BTHU6RSI45UI5XN73A====,"[43.735585, -116.303843]",3,Ride,14540652,826.2,,False,2017-04-08T02:15:55Z,"[43.741245, -116.284525]",3.2,82,236,1938.4,,,2021-05-15T02:19:10Z,,3.4,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",3
ID,False,"{'id': 's3783147', 'polyline': '_cliGfp`eUuI@_BFeE@uADsM?kGBeM@kDQmC?aBFyHEiADyA@', 'resource_state': 3}",S. Cloverdale - Mile 1 North,,0,804.6,"{'kom': '2:13', 'qom': '2:33', 'overall': '2:13', 'destination': {'href': 'strava://segments/3783147/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-0.1,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/QUBUXK3ZDIJYHUBWVIS3QQSGIDO35DTEPVGII4FXL5LGXTIXQYSNQWINFMJPDHSPG5D6BNKRIFASJ3DWWOHQ====,"[43.6626532, -116.3343535]",3,Ride,3783147,802.1,,False,2013-04-08T00:51:02Z,"[43.6486457, -116.3342739]",2.0,293,1611,1555.78,"{'athlete_id': 4505772, 'title': 'Jeff Jenkins', 'profile': 'https://d3nn82uaxijpm6.cloudfront.net/assets/avatar/athlete/large-800a7033cc92b2a5548399e26b1ef42414dd1a9cb13b99454222d38d58fd28ef.png', 'effort_description': '2 efforts in the last 90 days', 'effort_count': '2', 'effort_counts': {'overall': '2 efforts', 'female': None}, 'destination': 'strava://segments/3783147/local_legend?categories%5B%5D=overall'}",United States,2021-05-15T02:12:59Z,Boise,0.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",2
ID,False,"{'id': 's4721645', 'polyline': 'qe{aHpfmhULxB@~DFfAHbAAzAGj@Qd@]QJi@@{@Oy@Wc@YWsBw@sACy@]Qw@?OSaBu@uBmAeBg@qAm@q@a@]@o@^}@H{@C{@[gCa@kBCmAJ_DM}@OHGdAYbB[lA?pBEnAI`AU~@a@fAq@lAIv@Pf@`@n@Z~@Jt@Z`A?h@OGCGo@oBWs@U]w@o@YeAJcA\\u@Ri@Jo@DmAAm@w@uEHkBByAYmB]q@WIw@L[H', 'resource_state': 3}",South Stach Road Climb,,1,780.7,"{'kom': '5:59', 'qom': '11:02', 'overall': '5:59', 'destination': {'href': 'strava://segments/4721645/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",4.9,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/NODSX2RAUXKORLREPQ7P247YY3QUASFM66ERH7YM42HMQGZ3W4QCL2BYM2UYAEEEYAKBYVN3FMC6EPYRE35RC===,"[47.663343, -116.885073]",3,Ride,4721645,674.8,,False,2013-07-14T02:55:54Z,"[47.658015, -116.890803]",10.5,36,98,2167.5,,United States,2021-05-15T08:03:07Z,Coeur D'Alene,106.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",2
Idaho,False,"{'id': 's9220684', 'polyline': 'm{}hGzxtdU?l@HrBE`AApAD`CCVA~@B~BARAbADfAE`@@d@C~D@jABf@AxCBrDAtCBVE`JDtACj@F`CCtA@fBAnAB|@CfCFpBA|BBfAAfDCzABRA\\Df@DjAGdABjBEt@HvE', 'resource_state': 3}",Cole to Maple Grove,,0,840.1,"{'kom': '1:35', 'qom': '2:17', 'overall': '1:35', 'destination': {'href': 'strava://segments/9220684/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-0.3,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/TWIEIBN7QQN2DI263OFZZWNBLLHS34XEGF7A5JVHJ4JHZHSFLREZL3CCTOWK5TEJRKPEAIJ67OO342AFZG5W2===,"[43.575617, -116.294071]",3,Ride,9220684,832.7,,False,2015-04-09T15:01:00Z,"[43.575755, -116.274214]",3.2,651,4591,1612.1,"{'athlete_id': 387407, 'title': 'Jeremy Ward', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/387407/24122510/1/large.jpg', 'effort_description': '4 efforts in the last 90 days', 'effort_count': '4', 'effort_counts': {'overall': '4 efforts', 'female': '1 effort'}, 'destination': 'strava://segments/9220684/local_legend?categories%5B%5D=overall'}",United States,2022-08-01T19:55:42Z,Boise,3.4,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",2
